"cocina" "lavanderia" "aireacondicionado" "total" "pct_usodia" "pct_usonoche" "antiguedad" "mora" "llamadas0" "llamadas1" "llamadas2" "llamadas3" "Region1" "Region2" "Region3" "usaapp" "puntopago" "kmm$cluster"
30 103 13 146 0.19 0.81 34 0 0 1 0 0 0 1 0 0 1 2
33 100 14 147 0.76 0.24 40 0 1 0 0 0 1 0 0 0 1 2
35 104 13 152 0.71 0.29 49 0 1 0 0 0 0 0 1 1 1 2
42 71 37 150 0.17 0.83 40 0 0 0 1 0 0 1 0 1 3 4
49 73 54 176 0.77 0.23 52 0 0 1 0 0 1 0 0 1 2 1
30 103 9 142 0.72 0.28 30 0 1 0 0 0 0 1 0 0 3 2
54 67 38 159 0.72 0.28 55 0 0 1 0 0 1 0 0 1 2 1
38 79 21 138 0.77 0.23 50 0 0 0 1 0 0 0 1 0 1 4
49 73 43 165 0.12 0.88 53 1 0 0 1 0 0 1 0 0 3 4
45 49 31 125 0.94 0.06 32 0 0 0 1 0 1 0 0 0 1 4
46 78 30 154 0.78 0.22 54 0 1 0 0 0 0 0 1 0 3 2
47 62 30 139 0.87 0.13 24 0 0 1 0 0 0 1 0 1 3 1
41 77 25 143 0.14 0.86 42 1 0 0 1 0 0 1 0 0 1 4
60 58 33 151 0.93 0.07 30 0 0 0 1 0 0 1 0 0 3 4
29 98 15 142 0.73 0.27 29 0 1 0 0 0 1 0 0 0 3 2
45 68 39 152 0.74 0.26 48 0 0 0 1 0 0 1 0 0 1 4
51 51 33 135 0.77 0.23 47 0 0 1 0 0 0 1 0 0 1 1
45 76 37 158 0.79 0.21 42 0 0 1 0 0 0 1 0 0 3 1
53 71 44 168 0.7 0.3 52 0 0 1 0 0 0 1 0 1 3 1
53 70 46 169 0.75 0.25 58 0 1 0 0 0 0 1 0 0 1 2
63 64 39 166 0.87 0.13 22 0 0 0 1 0 1 0 0 0 3 4
37 71 25 133 0.71 0.29 41 0 0 1 0 0 0 1 0 1 2 1
64 52 51 167 0.79 0.21 44 0 0 0 1 0 0 1 0 1 1 4
31 107 14 152 0.74 0.26 58 0 0 1 0 0 1 0 0 0 3 2
26 97 15 138 0.72 0.28 56 0 1 0 0 0 0 1 0 0 1 2
33 100 14 147 0.76 0.24 40 0 1 0 0 0 1 0 0 0 1 2
34 67 33 134 0.75 0.25 55 0 1 0 0 0 1 0 0 0 1 2
35 112 10 157 0.13 0.87 36 0 1 0 0 0 0 1 0 0 1 2
32 112 12 156 0.18 0.82 53 0 1 0 0 0 0 0 1 0 2 2
41 58 37 136 0.14 0.86 57 0 0 0 1 0 0 1 0 0 3 4
29 107 12 148 0.15 0.85 48 0 1 0 0 0 0 1 0 0 2 2
48 66 24 138 0.74 0.26 47 0 1 0 0 0 0 0 1 1 3 2
52 70 44 166 0.76 0.24 46 0 0 1 0 0 1 0 0 0 3 1
42 80 38 160 0.73 0.27 40 0 0 1 0 0 1 0 0 0 2 1
30 103 13 146 0.19 0.81 34 0 0 1 0 0 0 1 0 0 1 2
27 106 12 145 0.76 0.24 48 0 1 0 0 0 1 0 0 1 3 2
54 67 38 159 0.72 0.28 55 0 0 1 0 0 1 0 0 1 2 1
32 75 34 141 0.11 0.89 42 0 0 0 0 1 0 1 0 0 1 3
48 50 42 140 0.9 0.1 29 0 0 1 0 0 0 0 1 0 3 1
63 60 30 153 0.95 0.05 37 0 0 0 1 0 0 0 1 1 2 4
51 70 35 156 0.2 0.8 53 0 0 0 1 0 0 1 0 0 2 4
47 62 41 150 0.9 0.1 36 0 0 1 0 0 0 0 1 0 1 1
44 73 35 152 0.19 0.81 46 1 0 0 0 1 0 1 0 0 1 3
51 55 32 138 0.86 0.14 26 0 0 1 0 0 0 0 1 0 1 1
48 62 31 141 0.87 0.13 40 0 0 1 0 0 1 0 0 0 4 1
40 61 40 141 0.75 0.25 42 0 0 1 0 0 0 0 1 1 3 1
48 50 42 140 0.9 0.1 29 0 0 1 0 0 0 0 1 0 3 1
49 75 26 150 0.19 0.81 51 1 0 0 1 0 0 1 0 0 3 4
37 77 40 154 0.71 0.29 51 0 0 1 0 0 0 0 1 1 3 1
22 29 15 66 0.22 0.78 26 1 0 0 0 1 0 0 1 0 1 3
40 45 42 127 0.74 0.26 42 0 0 1 0 0 0 1 0 0 2 1
22 30 10 62 0.23 0.77 45 1 0 1 0 0 1 0 0 0 3 3
54 54 30 138 0.89 0.11 32 0 0 0 1 0 0 0 1 1 3 4
36 71 45 152 0.73 0.27 58 0 0 1 0 0 0 0 1 0 1 1
41 53 33 127 0.75 0.25 56 0 0 1 0 0 0 1 0 0 1 1
49 66 24 139 0.73 0.27 43 0 0 0 1 0 1 0 0 1 1 4
30 100 9 139 0.78 0.22 57 0 1 0 0 0 1 0 0 1 3 2
45 61 40 146 0.94 0.06 27 0 0 1 0 0 0 1 0 0 1 1
34 70 32 136 0.8 0.2 41 0 0 1 0 0 0 0 1 0 2 1
45 56 33 134 0.79 0.21 49 0 0 1 0 0 0 1 0 0 3 1
48 48 41 137 0.88 0.12 32 0 0 1 0 0 0 1 0 1 1 1
47 54 42 143 0.77 0.23 46 0 0 1 0 0 1 0 0 1 3 1
39 51 35 125 0.73 0.27 42 0 0 1 0 0 1 0 0 0 2 1
43 48 43 134 0.94 0.06 23 0 0 0 1 0 0 0 1 0 2 4
48 70 22 140 0.76 0.24 48 0 0 1 0 0 1 0 0 0 1 1
46 51 31 128 0.92 0.08 24 0 0 1 0 0 0 1 0 1 2 1
33 98 14 145 0.72 0.28 24 0 1 0 0 0 1 0 0 1 3 2
44 65 21 130 0.76 0.24 56 0 1 0 0 0 0 1 0 0 1 2
49 73 48 170 0.7 0.3 50 0 1 0 0 0 1 0 0 0 1 2
27 111 14 152 0.72 0.28 50 0 1 0 0 0 1 0 0 1 4 2
20 25 13 58 0.29 0.71 36 0 0 0 1 0 0 1 0 0 3 3
47 71 33 151 0.91 0.09 30 0 0 0 1 0 1 0 0 1 1 4
28 110 15 153 0.72 0.28 50 0 0 1 0 0 0 1 0 0 3 2
40 61 40 141 0.75 0.25 42 0 0 1 0 0 0 0 1 1 3 1
54 66 22 142 0.77 0.23 46 0 0 1 0 0 0 0 1 0 2 1
33 112 9 154 0.75 0.25 47 0 1 0 0 0 0 1 0 0 1 2
49 49 40 138 0.73 0.27 46 0 0 0 1 0 0 1 0 1 2 4
51 48 42 141 0.92 0.08 38 0 0 1 0 0 0 1 0 1 3 1
52 51 35 138 0.71 0.29 48 0 0 0 1 0 0 0 1 0 2 4
47 48 33 128 0.77 0.23 46 0 0 0 1 0 0 1 0 0 1 4
52 51 35 138 0.71 0.29 48 0 0 0 1 0 0 0 1 0 2 4
46 46 20 112 0.88 0.12 40 0 0 1 0 0 0 0 1 0 3 1
35 74 28 137 0.74 0.26 49 0 1 0 0 0 0 0 1 0 1 2
21 26 9 56 0.22 0.78 42 1 0 0 0 1 0 1 0 0 1 3
42 78 54 174 0.73 0.27 43 0 1 0 0 0 1 0 0 0 1 2
52 73 34 159 0.79 0.21 54 0 0 1 0 0 0 0 1 0 1 1
40 78 49 167 0.75 0.25 50 0 0 1 0 0 1 0 0 0 1 1
28 99 14 141 0.74 0.26 32 0 1 0 0 0 0 0 1 0 1 2
36 78 30 144 0.78 0.22 58 0 0 1 0 0 1 0 0 1 3 1
35 104 13 152 0.71 0.29 49 0 1 0 0 0 0 0 1 1 1 2
40 56 43 139 0.79 0.21 42 0 0 1 0 0 1 0 0 0 1 1
19 25 11 55 0.3 0.7 31 0 0 0 0 1 0 1 0 0 1 3
48 66 24 138 0.74 0.26 47 0 1 0 0 0 0 0 1 1 3 2
31 97 11 139 0.71 0.29 44 0 1 0 0 0 0 0 1 0 3 2
46 56 37 139 0.74 0.26 49 0 0 1 0 0 0 0 1 0 3 1
51 55 39 145 0.78 0.22 44 0 0 0 1 0 0 1 0 0 2 4
23 36 9 68 0.25 0.75 40 0 0 0 0 1 0 1 0 1 1 3
50 50 44 144 0.71 0.29 53 0 0 1 0 0 0 0 1 0 2 1
40 78 49 167 0.75 0.25 50 0 0 1 0 0 1 0 0 0 1 1
42 80 45 167 0.77 0.23 47 0 0 1 0 0 0 0 1 0 1 1
63 53 20 136 0.9 0.1 29 0 0 1 0 0 1 0 0 1 1 1
44 47 45 136 0.86 0.14 38 0 0 1 0 0 0 0 1 0 3 1
50 76 51 177 0.78 0.22 40 1 1 0 0 0 0 1 0 1 1 4
46 55 33 134 0.94 0.06 26 0 0 1 0 0 0 0 1 0 1 1
59 62 42 163 0.14 0.86 43 0 0 0 0 1 0 1 0 1 1 4
28 101 11 140 0.19 0.81 41 0 1 0 0 0 0 1 0 1 1 2
52 48 36 136 0.78 0.22 45 0 0 1 0 0 0 0 1 1 1 1
25 108 10 143 0.16 0.84 48 0 1 0 0 0 0 1 0 1 1 2
46 51 31 128 0.92 0.08 24 0 0 1 0 0 0 1 0 1 2 1
53 80 53 186 0.72 0.28 47 0 0 1 0 0 0 0 1 0 1 1
48 60 32 140 0.77 0.23 45 0 0 0 1 0 0 1 0 0 3 4
48 51 41 140 0.86 0.14 36 0 0 0 1 0 1 0 0 0 1 4
30 100 9 139 0.78 0.22 57 0 1 0 0 0 1 0 0 1 3 2
45 56 34 135 0.78 0.22 50 0 0 1 0 0 0 0 1 0 1 1
51 76 42 169 0.79 0.21 43 0 0 1 0 0 0 1 0 0 1 1
27 103 15 145 0.75 0.25 24 0 1 0 0 0 0 1 0 0 3 2
40 80 21 141 0.78 0.22 33 0 0 1 0 0 1 0 0 0 3 1
61 49 26 136 0.87 0.13 25 0 0 1 0 0 1 0 0 0 3 1
44 65 43 152 0.76 0.24 56 0 0 1 0 0 1 0 0 0 1 1
52 62 35 149 0.72 0.28 48 0 0 1 0 0 0 1 0 0 1 1
31 103 15 149 0.12 0.88 51 0 1 0 0 0 1 0 0 0 4 2
45 68 39 152 0.74 0.26 48 0 0 0 1 0 0 1 0 0 1 4
70 49 48 167 0.92 0.08 37 0 0 1 0 0 0 1 0 1 2 1
53 61 39 153 0.73 0.27 49 0 0 0 1 0 0 0 1 0 3 4
47 70 26 143 0.79 0.21 55 0 0 1 0 0 1 0 0 0 1 1
46 51 31 128 0.92 0.08 24 0 0 1 0 0 0 1 0 1 2 1
42 60 39 141 0.92 0.08 36 0 0 1 0 0 1 0 0 0 3 1
40 56 34 130 0.92 0.08 40 0 0 0 1 0 1 0 0 0 3 4
40 56 43 139 0.79 0.21 42 0 0 1 0 0 1 0 0 0 1 1
22 24 14 60 0.23 0.77 54 1 0 0 1 0 0 0 1 1 3 3
52 78 36 166 0.79 0.21 52 0 0 0 1 0 1 0 0 0 2 4
32 65 43 140 0.71 0.29 48 0 0 1 0 0 0 0 1 0 2 1
35 101 9 145 0.17 0.83 58 1 1 0 0 0 0 1 0 1 3 2
48 60 32 140 0.77 0.23 45 0 0 0 1 0 0 1 0 0 3 4
58 58 33 149 0.89 0.11 22 0 0 1 0 0 0 0 1 1 2 1
39 76 23 138 0.71 0.29 41 0 1 0 0 0 0 0 1 0 1 2
23 26 12 61 0.22 0.78 39 0 0 0 1 0 0 0 1 0 1 3
46 71 40 157 0.15 0.85 53 1 0 0 1 0 0 1 0 1 1 4
40 46 29 115 0.9 0.1 27 0 0 1 0 0 1 0 0 0 1 1
33 66 23 122 0.77 0.23 54 0 1 0 0 0 0 1 0 0 1 2
28 108 10 146 0.75 0.25 48 0 0 1 0 0 1 0 0 0 3 2
21 35 10 66 0.24 0.76 45 1 0 0 0 1 0 1 0 0 3 3
25 108 10 143 0.16 0.84 48 0 1 0 0 0 0 1 0 1 1 2
21 28 14 63 0.22 0.78 44 0 0 0 1 0 1 0 0 0 3 3
42 77 55 174 0.78 0.22 51 0 0 1 0 0 0 1 0 0 1 1
25 97 15 137 0.76 0.24 45 0 0 1 0 0 0 1 0 1 1 2
47 54 42 143 0.77 0.23 46 0 0 1 0 0 1 0 0 1 3 1
52 60 30 142 0.76 0.24 47 0 0 1 0 0 1 0 0 0 1 1
21 28 14 63 0.22 0.78 44 0 0 0 1 0 1 0 0 0 3 3
61 49 41 151 0.94 0.06 32 0 0 1 0 0 0 1 0 0 3 1
35 74 28 137 0.74 0.26 49 0 1 0 0 0 0 0 1 0 1 2
73 46 41 160 0.75 0.25 51 0 0 0 1 0 0 0 1 0 1 4
53 74 22 149 0.76 0.24 47 0 1 0 0 0 0 1 0 0 2 2
49 50 32 131 0.9 0.1 24 0 0 1 0 0 0 0 1 0 3 1
51 54 43 148 0.71 0.29 55 0 0 1 0 0 0 0 1 1 4 1
35 107 11 153 0.7 0.3 46 0 1 0 0 0 0 0 1 0 1 2
61 49 26 136 0.87 0.13 25 0 0 1 0 0 1 0 0 0 3 1
49 73 43 165 0.12 0.88 53 1 0 0 1 0 0 1 0 0 3 4
54 60 40 154 0.76 0.24 49 0 0 1 0 0 0 1 0 0 1 1
34 69 35 138 0.19 0.81 49 1 0 0 1 0 1 0 0 0 3 4
27 97 14 138 0.77 0.23 29 0 1 0 0 0 0 0 1 0 3 2
44 52 33 129 0.71 0.29 47 0 0 1 0 0 1 0 0 0 2 1
51 54 43 148 0.71 0.29 55 0 0 1 0 0 0 0 1 1 4 1
40 46 29 115 0.9 0.1 27 0 0 1 0 0 1 0 0 0 1 1
60 47 54 161 0.85 0.15 24 0 0 1 0 0 1 0 0 0 1 1
36 79 43 158 0.16 0.84 35 0 0 0 1 0 0 1 0 0 3 4
41 58 37 136 0.14 0.86 57 0 0 0 1 0 0 1 0 0 3 4
58 58 33 149 0.89 0.11 22 0 0 1 0 0 0 0 1 1 2 1
35 111 10 156 0.15 0.85 57 0 1 0 0 0 0 1 0 0 2 2
30 100 9 139 0.78 0.22 57 0 1 0 0 0 1 0 0 1 3 2
34 79 22 135 0.75 0.25 42 0 0 1 0 0 0 0 1 0 1 1
42 48 33 123 0.71 0.29 51 0 0 0 1 0 0 1 0 1 1 4
37 69 21 127 0.77 0.23 42 0 0 1 0 0 0 1 0 1 3 1
44 73 54 171 0.76 0.24 44 0 0 1 0 0 1 0 0 0 3 1
48 66 24 138 0.74 0.26 47 0 1 0 0 0 0 0 1 1 3 2
40 80 21 141 0.78 0.22 33 0 0 1 0 0 1 0 0 0 3 1
51 48 42 141 0.92 0.08 38 0 0 1 0 0 0 1 0 1 3 1
55 54 36 145 0.95 0.05 27 0 0 1 0 0 0 1 0 0 1 1
54 67 38 159 0.72 0.28 55 0 0 1 0 0 1 0 0 1 2 1
47 59 36 142 0.93 0.07 36 0 0 1 0 0 0 0 1 0 2 1
47 48 38 133 0.92 0.08 36 0 0 1 0 0 0 1 0 0 1 1
40 80 21 141 0.78 0.22 33 0 0 1 0 0 1 0 0 0 3 1
39 68 28 135 0.16 0.84 44 0 0 0 1 0 0 1 0 1 3 4
45 68 39 152 0.74 0.26 48 0 0 0 1 0 0 1 0 0 1 4
24 22 15 61 0.22 0.78 58 0 0 0 0 1 0 1 0 0 2 3
51 62 40 153 0.86 0.14 27 0 0 1 0 0 1 0 0 1 1 1
29 101 11 141 0.78 0.22 37 0 0 1 0 0 1 0 0 1 1 2
52 80 46 178 0.79 0.21 50 0 1 0 0 0 0 1 0 1 1 2
52 79 45 176 0.78 0.22 46 0 1 0 0 0 1 0 0 0 1 2
31 99 10 140 0.76 0.24 45 0 1 0 0 0 0 0 1 0 3 2
44 54 41 139 0.71 0.29 56 0 0 1 0 0 1 0 0 0 2 1
37 76 29 142 0.17 0.83 37 1 0 0 0 1 0 1 0 0 3 3
34 105 9 148 0.73 0.27 35 0 1 0 0 0 0 0 1 0 3 2
45 76 37 158 0.79 0.21 42 0 0 1 0 0 0 1 0 0 3 1
53 65 43 161 0.76 0.24 58 0 0 0 1 0 0 1 0 0 1 4
49 58 32 139 0.9 0.1 25 0 0 1 0 0 0 1 0 1 1 1
67 52 35 154 0.73 0.27 45 0 0 0 1 0 0 0 1 1 1 4
50 73 21 144 0.94 0.06 23 0 0 1 0 0 0 0 1 0 1 1
52 80 46 178 0.79 0.21 50 0 1 0 0 0 0 1 0 1 1 2
40 80 21 141 0.78 0.22 33 0 0 1 0 0 1 0 0 0 3 1
40 73 20 133 0.73 0.27 45 0 1 0 0 0 1 0 0 0 1 2
53 78 29 160 0.13 0.87 40 0 0 0 1 0 0 1 0 0 4 4
35 107 11 153 0.7 0.3 46 0 1 0 0 0 0 0 1 0 1 2
45 64 40 149 0.92 0.08 37 1 0 0 0 1 0 0 1 0 3 1
47 56 41 144 0.78 0.22 50 0 0 1 0 0 1 0 0 0 3 1
33 112 9 154 0.75 0.25 47 0 1 0 0 0 0 1 0 0 1 2
45 68 46 159 0.78 0.22 47 0 0 1 0 0 0 0 1 0 1 1
42 80 38 160 0.73 0.27 40 0 0 1 0 0 1 0 0 0 2 1
53 62 50 165 0.88 0.12 37 0 0 1 0 0 0 1 0 0 3 1
60 55 31 146 0.72 0.28 55 0 0 0 1 0 0 0 1 1 2 4
43 56 41 140 0.87 0.13 36 0 0 0 1 0 0 1 0 0 1 4
42 49 30 121 0.76 0.24 46 0 0 0 1 0 0 0 1 0 1 4
48 48 41 137 0.88 0.12 32 0 0 1 0 0 0 1 0 1 1 1
49 69 28 146 0.77 0.23 51 0 0 1 0 0 1 0 0 0 1 1
73 46 41 160 0.75 0.25 51 0 0 0 1 0 0 0 1 0 1 4
28 101 11 140 0.19 0.81 41 0 1 0 0 0 0 1 0 1 1 2
29 98 15 142 0.73 0.27 29 0 1 0 0 0 1 0 0 0 3 2
39 45 37 121 0.77 0.23 40 0 0 1 0 0 0 1 0 1 1 1
19 29 11 59 0.22 0.78 26 0 0 0 0 1 1 0 0 0 1 3
24 31 14 69 0.29 0.71 25 1 0 0 0 1 0 1 0 1 1 3
33 105 12 150 0.7 0.3 47 0 1 0 0 0 1 0 0 0 4 2
51 60 39 150 0.73 0.27 42 0 0 0 1 0 1 0 0 1 1 4
54 80 23 157 0.8 0.2 57 0 1 0 0 0 0 1 0 1 1 2
46 56 37 139 0.74 0.26 49 0 0 1 0 0 0 0 1 0 3 1
42 73 54 169 0.94 0.06 28 0 0 1 0 0 1 0 0 0 1 1
40 78 49 167 0.75 0.25 50 0 0 1 0 0 1 0 0 0 1 1
34 69 35 138 0.19 0.81 49 1 0 0 1 0 1 0 0 0 3 4
24 22 15 61 0.22 0.78 58 0 0 0 0 1 0 1 0 0 2 3
52 79 45 176 0.78 0.22 46 0 1 0 0 0 1 0 0 0 1 2
47 60 22 129 0.13 0.87 56 1 0 0 0 1 0 1 0 0 1 3
54 55 32 141 0.88 0.12 29 0 0 1 0 0 1 0 0 0 1 1
51 60 39 150 0.73 0.27 42 0 0 0 1 0 1 0 0 1 1 4
25 108 10 143 0.16 0.84 48 0 1 0 0 0 0 1 0 1 1 2
44 73 54 171 0.76 0.24 44 0 0 1 0 0 1 0 0 0 3 1
39 62 37 138 0.72 0.28 55 0 0 1 0 0 0 0 1 0 4 1
54 55 31 140 0.77 0.23 57 0 0 0 1 0 0 1 0 1 3 4
33 100 14 147 0.76 0.24 40 0 1 0 0 0 1 0 0 0 1 2
29 107 12 148 0.15 0.85 48 0 1 0 0 0 0 1 0 0 2 2
22 34 14 70 0.2 0.8 32 0 0 0 0 1 0 1 0 0 3 3
30 103 9 142 0.72 0.28 30 0 1 0 0 0 0 1 0 0 3 2
28 103 15 146 0.72 0.28 52 0 1 0 0 0 1 0 0 0 1 2
23 26 12 61 0.22 0.78 39 0 0 0 1 0 0 0 1 0 1 3
43 80 47 170 0.74 0.26 45 0 0 1 0 0 0 0 1 0 3 1
46 58 29 133 0.92 0.08 37 0 0 0 1 0 0 0 1 1 1 4
48 51 22 121 0.89 0.11 35 0 0 0 1 0 1 0 0 0 1 4
20 36 9 65 0.24 0.76 52 0 0 0 1 0 0 1 0 0 3 3
76 47 39 162 0.72 0.28 44 0 0 0 1 0 1 0 0 0 3 4
49 73 48 170 0.7 0.3 50 0 1 0 0 0 1 0 0 0 1 2
51 70 35 156 0.2 0.8 53 0 0 0 1 0 0 1 0 0 2 4
40 47 35 122 0.79 0.21 49 0 0 1 0 0 0 1 0 0 3 1
35 112 10 157 0.13 0.87 36 0 1 0 0 0 0 1 0 0 1 2
42 66 35 143 0.14 0.86 58 1 0 0 1 0 0 0 1 0 1 4
45 68 39 152 0.74 0.26 48 0 0 0 1 0 0 1 0 0 1 4
42 49 30 121 0.76 0.24 46 0 0 0 1 0 0 0 1 0 1 4
31 106 12 149 0.7 0.3 53 0 1 0 0 0 0 0 1 0 3 2
27 97 14 138 0.77 0.23 51 0 1 0 0 0 1 0 0 0 1 2
47 46 35 128 0.9 0.1 25 0 0 1 0 0 0 1 0 1 2 1
32 65 55 152 0.78 0.22 47 0 0 1 0 0 0 0 1 0 1 1
49 68 50 167 0.7 0.3 45 0 0 1 0 0 0 0 1 0 3 1
22 35 12 69 0.29 0.71 31 0 0 0 0 1 1 0 0 1 1 3
31 107 15 153 0.2 0.8 52 0 1 0 0 0 0 1 0 0 2 2
23 28 14 65 0.23 0.77 27 1 0 0 1 0 0 1 0 0 1 3
46 49 31 126 0.89 0.11 37 0 0 1 0 0 1 0 0 1 4 1
42 60 39 141 0.92 0.08 36 0 0 1 0 0 1 0 0 0 3 1
44 71 33 148 0.12 0.88 43 1 0 0 1 0 0 1 0 0 1 4
31 107 14 152 0.74 0.26 58 0 0 1 0 0 1 0 0 0 3 2
29 111 9 149 0.75 0.25 26 0 0 1 0 0 0 0 1 0 4 2
34 101 15 150 0.7 0.3 49 0 0 1 0 0 0 0 1 0 3 2
40 46 29 115 0.9 0.1 27 0 0 1 0 0 1 0 0 0 1 1
40 61 35 136 0.89 0.11 22 0 0 0 1 0 0 1 0 0 2 4
40 66 42 148 0.15 0.85 48 1 0 0 1 0 0 1 0 0 1 4
51 70 35 156 0.2 0.8 53 0 0 0 1 0 0 1 0 0 2 4
53 46 37 136 0.78 0.22 46 0 0 1 0 0 1 0 0 0 4 1
34 75 47 156 0.72 0.28 47 0 1 0 0 0 0 0 1 0 1 2
49 66 48 163 0.78 0.22 50 0 0 1 0 0 0 1 0 1 1 1
34 97 13 144 0.12 0.88 45 0 1 0 0 0 0 1 0 0 3 2
23 28 14 65 0.23 0.77 27 1 0 0 1 0 0 1 0 0 1 3
29 112 13 154 0.17 0.83 37 0 1 0 0 0 0 1 0 1 4 2
37 76 22 135 0.72 0.28 46 0 0 1 0 0 0 0 1 0 3 1
26 101 15 142 0.13 0.87 49 0 1 0 0 0 0 1 0 0 1 2
26 99 12 137 0.13 0.87 35 0 0 1 0 0 0 1 0 1 2 2
44 46 41 131 0.76 0.24 54 0 0 1 0 0 1 0 0 0 1 1
20 26 9 55 0.26 0.74 44 1 0 1 0 0 0 1 0 1 1 3
53 72 24 149 0.71 0.29 38 0 0 0 1 0 0 0 1 0 1 4
41 58 37 136 0.14 0.86 57 0 0 0 1 0 0 1 0 0 3 4
22 28 10 60 0.22 0.78 33 1 0 0 0 1 0 1 0 0 4 3
52 79 45 176 0.78 0.22 46 0 1 0 0 0 1 0 0 0 1 2
20 24 10 54 0.3 0.7 48 1 0 0 1 0 0 1 0 0 1 3
50 78 54 182 0.75 0.25 42 0 0 1 0 0 0 1 0 1 1 1
30 103 9 142 0.72 0.28 30 0 1 0 0 0 0 1 0 0 3 2
47 76 23 146 0.77 0.23 46 0 1 0 0 0 1 0 0 0 3 2
27 105 12 144 0.12 0.88 53 0 1 0 0 0 0 1 0 0 1 2
22 29 15 66 0.22 0.78 26 1 0 0 0 1 0 0 1 0 1 3
20 37 15 72 0.25 0.75 55 1 0 0 1 0 0 1 0 0 2 3
20 24 15 59 0.24 0.76 32 1 0 0 0 1 0 1 0 0 1 3
22 28 10 60 0.22 0.78 33 1 0 0 0 1 0 1 0 0 4 3
49 76 54 179 0.75 0.25 52 0 1 0 0 0 0 0 1 0 2 2
42 77 55 174 0.78 0.22 51 0 0 1 0 0 0 1 0 0 1 1
28 98 10 136 0.1 0.9 49 0 1 0 0 0 1 0 0 0 1 2
47 56 41 144 0.78 0.22 50 0 0 1 0 0 1 0 0 0 3 1
47 60 22 129 0.13 0.87 56 1 0 0 0 1 0 1 0 0 1 3
31 96 9 136 0.71 0.29 50 0 1 0 0 0 1 0 0 0 2 2
48 66 24 138 0.74 0.26 47 0 1 0 0 0 0 0 1 1 3 2
45 56 36 137 0.73 0.27 42 0 0 0 1 0 0 1 0 0 3 4
27 106 13 146 0.15 0.85 38 0 1 0 0 0 0 1 0 1 1 2
54 59 32 145 0.75 0.25 58 0 0 1 0 0 1 0 0 1 4 1
46 71 40 157 0.15 0.85 53 1 0 0 1 0 0 1 0 1 1 4
26 108 15 149 0.74 0.26 57 0 0 1 0 0 0 1 0 0 1 2
47 78 38 163 0.76 0.24 51 0 0 1 0 0 0 0 1 1 3 1
53 74 22 149 0.76 0.24 47 0 1 0 0 0 0 1 0 0 2 2
27 108 14 149 0.73 0.27 31 0 1 0 0 0 1 0 0 0 2 2
34 98 14 146 0.16 0.84 37 0 0 1 0 0 1 0 0 0 1 2
47 71 33 151 0.91 0.09 30 0 0 0 1 0 1 0 0 1 1 4
35 65 32 132 0.1 0.9 45 0 0 0 1 0 0 1 0 1 1 4
42 80 42 164 0.1 0.9 45 1 0 0 1 0 0 1 0 1 1 4
45 60 29 134 0.8 0.2 47 0 0 1 0 0 1 0 0 0 3 1
32 72 38 142 0.72 0.28 53 0 1 0 0 0 1 0 0 0 1 2
37 70 42 149 0.18 0.82 58 0 0 0 0 1 0 1 0 1 1 3
33 95 10 138 0.16 0.84 45 0 0 1 0 0 0 1 0 0 1 2
46 78 30 154 0.78 0.22 54 0 1 0 0 0 0 0 1 0 3 2
24 22 15 61 0.22 0.78 58 0 0 0 0 1 0 1 0 0 2 3
39 75 42 156 0.78 0.22 33 0 0 0 1 0 0 0 1 1 2 4
43 45 36 124 0.86 0.14 26 0 0 1 0 0 0 1 0 0 1 1
31 107 15 153 0.2 0.8 52 0 1 0 0 0 0 1 0 0 2 2
35 104 15 154 0.7 0.3 55 0 0 1 0 0 0 0 1 0 1 2
45 72 34 151 0.78 0.22 37 0 0 0 1 0 0 1 0 0 2 4
34 67 33 134 0.75 0.25 55 0 1 0 0 0 1 0 0 0 1 2
29 98 15 142 0.73 0.27 29 0 1 0 0 0 1 0 0 0 3 2
52 79 45 176 0.78 0.22 46 0 1 0 0 0 1 0 0 0 1 2
42 55 37 134 0.89 0.11 27 0 0 1 0 0 0 0 1 0 1 1
48 62 32 142 0.89 0.11 24 0 0 1 0 0 1 0 0 1 3 1
52 51 35 138 0.71 0.29 48 0 0 0 1 0 0 0 1 0 2 4
22 30 10 62 0.23 0.77 45 1 0 1 0 0 1 0 0 0 3 3
38 75 25 138 0.76 0.24 42 0 0 1 0 0 1 0 0 0 1 1
19 35 14 68 0.25 0.75 43 1 0 0 1 0 0 1 0 0 1 3
48 77 42 167 0.76 0.24 58 0 1 0 0 0 1 0 0 0 1 2
25 97 15 137 0.76 0.24 45 0 0 1 0 0 0 1 0 1 1 2
31 103 15 149 0.12 0.88 51 0 1 0 0 0 1 0 0 0 4 2
46 56 37 139 0.89 0.11 29 0 0 1 0 0 0 0 1 1 1 1
39 65 26 130 0.15 0.85 56 1 0 0 1 0 1 0 0 0 1 4
27 103 9 139 0.74 0.26 35 0 1 0 0 0 0 0 1 0 3 2
49 49 40 138 0.73 0.27 46 0 0 0 1 0 0 1 0 1 2 4
44 49 37 130 0.88 0.12 27 0 0 0 1 0 0 0 1 1 1 4
39 51 44 134 0.72 0.28 55 0 0 0 1 0 1 0 0 0 4 4
49 58 32 139 0.9 0.1 25 0 0 1 0 0 0 1 0 1 1 1
45 78 47 170 0.94 0.06 23 0 0 1 0 0 1 0 0 0 1 1
63 60 30 153 0.95 0.05 37 0 0 0 1 0 0 0 1 1 2 4
